section,address,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath,id
2015Q2,臺北市內湖區環山路一段1~30號,25.0826777,121.5656678,444.1232107951321,140867,2,317.18,0,0,1,1,5,2015-02-26,2009-10-07,2,24,10,1,TRUE,TRUE,TRUE,3,2,2,2219
2015Q2,臺北市中山區民生東路一段1~30號,25.0582153,121.524294,790.433725172274,78e3,0,98.68,0,0,1,0,11,2015-03-11,1980-08-15,1,12,10,2,FALSE,TRUE,FALSE,0,0,0,2220
2015Q2,臺北市中山區中山北路一段121巷31~60號,25.0509211,121.5245641,646.5974136103455,61e3,1,94.34,0,0,1,1,11,2015-03-02,2011-01-28,13,14,10,1,TRUE,FALSE,TRUE,2,1,1,2221
2015Q2,臺北市中山區中山北路二段72巷1~30號,25.0571196,121.5224132,555.247084952804,3e4,1,54.03,0,0,1,0,11,2015-03-06,2008-04-29,4,10,6,1,TRUE,TRUE,TRUE,2,1,1,2222
2015Q2,臺北市中山區新生北路二段28巷1~30號,25.0538935,121.5270172,458.6629973626878,4e4,1,87.21,0,0,1,0,11,2015-02-16,1989-05-17,14,15,10,1,TRUE,TRUE,TRUE,2,2,1,2223
2015Q2,臺北市中山區中山北路一段83巷31~60號,25.0500556,121.5243798,598.0440441849012,85e3,2,142.13,0,0,1,0,11,2015-02-16,2008-03-14,15,15,10,1,TRUE,TRUE,TRUE,3,1,2,2224
2015Q2,臺北市大安區敦化南路一段271~300號,25.03613,121.5491972,425.57718906266626,8e4,3,187.98,20.43,2,1,0,2,2015-02-16,1981-12-14,5,14,10,1,TRUE,TRUE,TRUE,4,2,3,2225
2015Q2,臺北市士林區美德街61~90號,25.0960757,121.524878,194.92168633133235,113e3,0,579.72,226,1,1,0,6,2015-03-04,1975-08-04,-1,4,9,1,FALSE,FALSE,FALSE,0,0,0,2226
2015Q2,臺北市萬華區漢口街二段31~60號,25.045825,121.505917,561.5453728661275,25e3,1,44.52,0,0,1,0,8,2015-03-09,2012-05-30,11,15,10,1,TRUE,TRUE,TRUE,1,1,1,2227
2015Q2,臺北市中正區羅斯福路四段121~150號,25.0132495,121.5357364,1533.9166003863197,135e3,0,88.01,0,0,1,0,12,2015-03-13,1961-05-30,-1,4,9,4,FALSE,FALSE,FALSE,0,0,0,2228
2015Q2,臺北市中正區寧波西街1~30號,25.0315748,121.5188063,581.9028222286878,2e4,1,34.37,4.68,2,1,0,12,2015-02-13,2005-06-07,3,11,10,-1,TRUE,TRUE,TRUE,1,1,1,2229
2015Q2,臺北市大安區龍泉街93巷1~30號,25.0218388,121.5293604,351.12359550561797,3e4,0,85.44,0,0,1,0,2,2015-03-04,1984-01-12,1,5,3,1,FALSE,FALSE,FALSE,0,0,0,2230
2015Q2,臺北市大安區信義路四段91~120號,25.03371,121.544018,946.3179628355127,11e4,1,116.24,0,0,1,0,2,2015-03-09,NA,1,5,3,-1,TRUE,FALSE,FALSE,0,0,1,2231
2015Q2,臺北市大安區忠孝東路三段251巷8弄1~30號,25.0430398,121.5415186,625.7822277847309,65e3,1,103.87,0,0,1,0,2,2015-03-11,1980-02-12,1,7,6,2,TRUE,TRUE,TRUE,2,0,1,2232
2015Q2,臺北市大安區和平東路三段61~90號,25.0209763,121.5528956,370.0277520814061,2e4,1,54.05,0,0,1,0,2,2015-03-06,1979-10-20,9,12,10,1,TRUE,TRUE,TRUE,1,1,1,2233
2015Q2,臺北市大安區潮州街151~180號,25.028294,121.53043,520.0923787528868,56300,2,108.25,0,0,1,0,2,2015-03-01,2007-07-20,2,7,6,1,TRUE,TRUE,TRUE,2,2,2,2234
2015Q2,臺北市萬華區西藏路125巷1~30號,25.0293435,121.5022848,230.79459281239698,21e3,2,90.99,17.72,1,1,0,8,2015-03-14,NA,3,12,10,1,TRUE,FALSE,FALSE,3,2,2,2235
2015Q2,臺北市中山區中山北路一段121巷31~60號,25.0509211,121.5245641,582.7505827505828,4e4,1,68.64,0,0,1,0,11,2015-03-01,2011-01-28,3,14,10,1,TRUE,TRUE,TRUE,1,1,1,2236
2015Q2,臺北市中山區南京東路二段91~120號,25.0522884,121.5321795,701.4028056112222,35e3,1,49.90000000000001,0,0,1,0,11,2015-03-01,2010-09-17,18,18,10,1,TRUE,TRUE,TRUE,1,1,1,2237
2015Q2,臺北市中山區林森北路571~600號,25.0649087,121.5256777,434.68811128015653,4e4,1,92.02,0,0,1,0,11,2015-03-01,2011-07-26,6,13,10,1,TRUE,TRUE,TRUE,2,2,1,2238
2015Q2,臺北市中山區林森北路361~390號,25.0572804,121.5257191,642.157649703002,4e4,1,62.290000000000006,0,0,1,0,11,2015-03-01,2009-09-16,15,18,10,2,TRUE,TRUE,TRUE,1,1,1,2239
2015Q2,臺北市中山區林森北路361~390號,25.0572804,121.5257191,694.9864905433803,46300,1,66.62,0,0,1,0,11,2015-03-07,2009-09-16,8,18,10,2,TRUE,TRUE,TRUE,1,1,1,2240
2015Q2,臺北市中山區民權西路9巷1~30號,25.0632923,121.5219717,606.4051544438128,32e3,1,52.77,0,0,1,0,11,2015-03-09,2012-11-12,7,14,10,-1,TRUE,TRUE,TRUE,1,1,1,2241
2015Q2,臺北市萬華區中華路一段181~210號,25.0402329,121.507221,369.6076878399071,7e4,2,189.39,0,0,1,0,8,2015-03-01,2010-11-19,6,15,10,1,TRUE,TRUE,TRUE,4,2,2,2242
2015Q2,臺北市大同區太原路1~30號,25.0508869,121.5152591,544.069640914037,5e4,1,91.9,0,0,1,0,3,2015-03-01,2011-04-18,4,12,10,1,TRUE,TRUE,TRUE,2,2,1,2243
2015Q2,臺北市大同區南京西路211~240號,25.0539745,121.5111651,316.692577877584,55e3,2,173.67,0,0,1,0,3,2015-03-01,2007-11-01,5,12,10,1,TRUE,TRUE,TRUE,3,2,2,2244
2015Q2,臺北市萬華區開封街二段1~30號,25.046042,121.508827,503.403289846852,35500,1,70.52,0,0,1,0,8,2015-03-12,2008-02-27,2,14,10,1,TRUE,TRUE,TRUE,2,2,1,2245
2015Q2,臺北市大同區延平北路二段31~60號,25.054787,121.511837,362.02152821354446,15e4,0,414.34,131,1,1,0,3,2015-03-13,1975-10-31,-1,4,9,1,FALSE,FALSE,TRUE,0,0,0,2246
2015Q2,臺北市士林區中山北路六段450巷1~30號,25.1142317,121.5276519,179.53321364452424,18e3,2,100.26,0,0,1,0,6,2015-02-12,1977-02-09,4,4,5,1,TRUE,FALSE,FALSE,4,3,2,2247
2015Q2,臺北市士林區士東路91巷31~60號,25.1134188,121.5294137,244.16711882799783,27e3,2,110.58,0,0,1,0,6,2015-03-11,1984-03-05,1,5,5,-1,TRUE,FALSE,FALSE,3,2,2,2248
2015Q2,臺北市中山區長安東路二段31~60號,25.048623,121.5311785,385.01925096254814,22e3,0,57.14,0,0,1,0,11,2015-02-16,1975-02-03,1,11,1,2,TRUE,FALSE,FALSE,0,0,0,2249
2015Q2,臺北市中山區新生北路一段31~60號,25.0472733,121.5310045,451.56920298035675,2e4,1,44.29,1586,0,1,0,11,2015-02-28,1988-06-13,12,14,10,2,TRUE,FALSE,TRUE,1,1,1,2250
2015Q2,臺北市中山區復興北路151~180號,25.0536429,121.544471,688.3162725026474,156e3,0,226.64,0,0,1,0,11,2015-03-09,1980-08-22,1,12,3,2,FALSE,TRUE,FALSE,0,0,0,2251
2015Q2,臺北市內湖區行善路168巷1~30號,25.0582484,121.5788974,287.37478172962045,375231,0,1305.72,1305.72,0,4,0,5,2015-02-25,2009-08-05,3,6,2,-1,TRUE,TRUE,TRUE,1,0,0,2252
2015Q2,臺北市中山區復興北路151~180號,25.0536429,121.544471,687.7579092159559,7e4,0,101.78,0,0,1,0,11,2015-03-09,1980-08-22,1,12,3,2,FALSE,TRUE,FALSE,0,0,0,2253
2015Q2,臺北市中山區復興北路151~180號,25.0536429,121.544471,626.9088570969298,78e3,0,124.42,0,0,1,0,11,2015-03-09,1980-08-22,1,12,3,2,FALSE,TRUE,FALSE,0,0,0,2254
2015Q2,臺北市中山區復興北路151~180號,25.0536429,121.544471,1274.374328266544,166e3,0,130.26,0,0,1,0,11,2015-03-09,1980-08-22,1,12,3,-1,FALSE,TRUE,FALSE,0,0,0,2255
2015Q2,臺北市內湖區內湖路一段691~720號,25.0800544,121.5766976,334.9859305909152,75e3,2,223.89,0,0,1,0,5,2015-02-26,2011-10-28,12,14,10,1,TRUE,TRUE,TRUE,3,2,2,2256
2015Q2,臺北市中山區中山北路二段93巷1~30號,25.0594195,121.5233012,761.2925054982237,45e3,1,59.11,0,0,1,0,11,2015-03-11,2005-08-03,4,12,10,2,TRUE,TRUE,TRUE,2,1,1,2257
2015Q2,臺北市中山區中山北路一段61~90號,25.0499695,121.5219583,884.9557522123894,3e4,1,33.9,3,1,1,0,11,2015-03-13,2009-03-27,2,13,10,2,TRUE,TRUE,TRUE,1,1,1,2258
2015Q2,臺北市內湖區民權東路六段21巷1~30號,25.0679835,121.5801663,317.62715761467587,193400,0,608.89,608.89,0,1,0,5,2015-03-16,2012-04-20,1,8,2,-1,TRUE,TRUE,TRUE,1,0,0,2259
2015Q2,臺北市士林區天母西路61~90號,25.1186631,121.5265053,384.05797101449275,53e3,2,138,138,0,1,0,6,2015-03-05,1977-06-09,3,7,6,1,TRUE,TRUE,TRUE,3,2,2,2260
2015Q2,臺北市萬華區內江街31~60號,25.0416585,121.5059805,706.090026478376,4e4,1,56.65,0,0,1,0,8,2015-03-05,NA,-1,2,9,-1,TRUE,FALSE,TRUE,0,0,1,2261
2015Q2,臺北市中正區信義路二段181巷1~30號,25.0342151,121.5294551,424.67353222210426,4e4,0,94.19,0,0,1,0,12,2015-03-10,NA,1,1,3,-1,FALSE,FALSE,FALSE,0,0,0,2262
2015Q2,臺北市萬華區康定路61~90號,25.0409705,121.5022957,253.87493319080704,38e3,2,149.68,0,0,1,0,8,2015-03-04,2013-05-28,4,15,10,1,TRUE,TRUE,TRUE,3,2,2,2263
2015Q2,臺北市松山區三民路1~30號,25.0555564,121.5639254,522.7391531625718,5e4,1,95.65,0,0,1,0,7,2015-03-10,2014-05-30,5,11,10,1,TRUE,TRUE,TRUE,2,1,1,2264
2015Q2,臺北市大安區復興南路一段219巷1~30號,25.0391486,121.5441208,786.2890840960747,128e3,0,162.79,340,0,1,0,2,2015-03-13,1976-01-29,1,6,3,1,FALSE,FALSE,TRUE,0,0,0,2265
2015Q2,臺北市中正區牯嶺街61~90號,25.0292818,121.5171029,1221.3740458015268,4e4,0,32.75,0,0,1,0,12,2015-03-06,1977-10-18,1,5,3,-1,FALSE,FALSE,FALSE,0,0,0,2266
2015Q2,臺北市文山區臺北市文山區汀州路四段1~30號,25.0080069,121.5375339,259.62954351701154,33500,2,129.03,0,0,1,0,9,2015-02-16,2004-05-17,4,10,6,1,TRUE,TRUE,TRUE,3,2,2,2267
2015Q2,臺北市大安區復興南路二段301~330號,25.024255,121.543699,292.141396435875,3e4,1,102.69,0,0,1,0,2,2015-03-01,NA,3,4,5,1,TRUE,FALSE,TRUE,2,1,1,2268
2015Q2,臺北市大安區信義路三段121~150號,25.0335708,121.539644,509.192592789394,191655,0,376.39,0,0,1,1,2,2015-03-11,2012-10-25,13,15,1,-1,TRUE,TRUE,FALSE,2,0,0,2269
2015Q2,臺北市大安區敦化南路二段181~210號,25.0269068,121.5489898,453.5970244035199,1e5,1,220.46,0,0,1,1,2,2015-03-13,1989-10-14,17,21,1,1,TRUE,TRUE,FALSE,4,0,1,2270
2015Q2,臺北市大安區和平東路三段212巷1~30號,25.0271164,121.5467498,468.2550612863242,34e3,0,72.61,0,0,1,0,2,2015-03-04,NA,1,4,5,1,FALSE,FALSE,FALSE,0,0,0,2271
2015Q2,臺北市文山區福興路91~120號,25.0047287,121.5496963,229.21176620399848,18e3,2,78.53,0,0,1,0,9,2015-02-28,1992-11-16,1,5,6,1,TRUE,FALSE,TRUE,3,2,2,2272
2015Q2,臺北市松山區八德路三段181~210號,25.0481657,121.5558695,680.4507337526206,51932,2,76.32,0,0,1,0,7,2015-03-11,2006-04-18,1,11,10,-1,TRUE,TRUE,TRUE,3,1,2,2273
2015Q2,臺北市士林區中山北路七段81巷28弄1~30號,25.1216193,121.5310804,382.0001528000611,25e4,5,654.45,0,0,1,6,6,2015-02-25,2011-06-23,3,22,10,1,TRUE,TRUE,FALSE,4,2,5,2274
2015Q2,臺北市士林區天玉街75巷1~30號,25.1223982,121.5307225,263.53131968376243,26e3,2,98.66,0,0,1,0,6,2015-03-02,1978-12-29,1,5,5,1,TRUE,FALSE,FALSE,3,2,2,2275
2015Q2,臺北市中山區復興北路391~420號,25.0617911,121.5444188,381.0367744793974,43e3,2,112.85,0,0,1,0,11,2015-03-09,1986-11-25,13,18,10,1,TRUE,TRUE,TRUE,3,1,2,2276
2015Q2,臺北市中山區長春路1~30號,25.0547461,121.5308377,671.0122699386503,35e3,1,52.16,0,0,1,0,11,2015-03-10,2010-02-12,5,14,10,1,TRUE,TRUE,TRUE,1,1,1,2277
2015Q2,臺北市中山區建國北路一段124巷1~30號,25.0508949,121.5356076,368.0653148631466,55e3,2,149.43,0,0,1,0,11,2015-03-09,1996-07-27,3,16,10,1,TRUE,TRUE,TRUE,3,1,2,2278
2015Q2,臺北市中山區林森北路301~330號,25.055793,121.525628,504.0806529044647,42e3,1,83.32,0,0,1,0,11,2015-02-18,2010-04-09,15,15,10,1,TRUE,TRUE,TRUE,1,1,1,2279
2015Q2,臺北市內湖區瑞湖街31~60號,25.0744217,121.5760564,365.4390173290872,353438,0,967.16,0,0,1,1,5,2015-02-10,2008-05-29,4,12,1,-1,FALSE,TRUE,TRUE,0,0,0,2280
2015Q2,臺北市中山區長安東路一段30巷8弄1~30號,25.0479922,121.5260316,356.9516330537212,6e4,2,168.09,0,0,1,0,11,2015-03-15,2011-02-22,3,11,10,1,TRUE,TRUE,TRUE,2,1,2,2281
2015Q2,臺北市內湖區瑞光路478巷18弄1~30號,25.0691106,121.5842514,328.9400819581349,89100,0,270.87,0,0,1,0,5,2015-02-26,1999-09-18,4,8,1,3,FALSE,TRUE,TRUE,0,0,0,2282
2015Q2,臺北市士林區忠誠路二段40巷1~30號,25.1085999,121.5305816,241.07786589762077,53500,2,221.92,0,0,1,1,6,2015-03-14,1987-03-24,3,6,6,1,TRUE,FALSE,TRUE,3,2,2,2283
2015Q2,臺北市士林區基河路1~30號,25.0863232,121.5250421,737.0283018867924,25e3,1,33.92,0,0,1,0,6,2015-02-26,2004-12-31,5,11,10,-1,TRUE,TRUE,TRUE,1,1,1,2284
2015Q2,臺北市士林區通河街1~30號,25.087772,121.5168186,351.8416712479384,32e3,2,90.95,0,0,1,0,6,2015-03-09,2012-11-12,3,8,6,1,TRUE,TRUE,TRUE,2,1,2,2285
2015Q2,臺北市北投區行義路154巷19弄1~30號,25.1306613,121.5296801,317.51071598666454,2e4,1,62.99,0,0,1,0,1,2015-03-03,1986-02-07,2,5,5,1,TRUE,FALSE,TRUE,2,1,1,2286
2015Q2,臺北市士林區福華路151~180號,25.1032721,121.522155,441.0480349344978,60600,2,137.4,0,0,1,0,6,2015-03-16,2004-12-31,8,12,10,1,TRUE,TRUE,TRUE,3,1,2,2287
2015Q2,臺北市中正區開封街一段61~90號,25.0461249,121.512042,319.68031968031966,8e4,2,250.25,0,0,1,0,12,2015-02-24,NA,3,6,6,2,TRUE,TRUE,TRUE,6,1,2,2288
2015Q2,臺北市大同區敦煌路80巷1~30號,25.075119,121.5176642,260.73004412354595,52e3,2,199.44,0,0,1,0,3,2015-03-07,2008-05-16,4,15,10,1,TRUE,TRUE,TRUE,3,2,2,2289
2015Q2,臺北市中正區北平西路1~30號,25.046824,121.519112,347.1017007983339,2e4,0,57.62,0,0,1,0,12,2015-03-18,NA,9,NA,1,-1,FALSE,TRUE,FALSE,0,0,0,2290
2015Q2,臺北市信義區信義路五段150巷1~30號,25.0335054,121.5607789,241.85336048879836,38e3,2,157.12,0,0,1,1,10,2015-03-06,1997-10-24,8,30,10,1,TRUE,TRUE,FALSE,3,2,2,2291
2015Q2,臺北市松山區八德路二段410巷88弄1~30號,25.0462386,121.5466056,489.715121783286,56900,0,116.19,116.19,0,1,0,7,2015-03-04,1974-05-10,1,4,5,1,FALSE,FALSE,FALSE,2,0,0,2292
2015Q2,臺北市信義區基隆路二段151~180號,25.0260187,121.5546122,508.7844820732967,64e3,1,125.79,0,0,1,0,10,2015-03-07,2010-09-01,3,15,10,1,TRUE,TRUE,TRUE,2,1,1,2293
2015Q2,臺北市信義區松勤街91~120號,25.0321459,121.5651527,366.22145626884964,68e3,2,185.68,0,0,1,1,10,2015-03-06,1999-10-19,2,8,6,1,TRUE,TRUE,TRUE,3,1,2,2294
2015Q2,臺北市中正區南昌路二段61~90號,25.02755,121.52039,442.75774826059455,21e3,1,47.43,0,0,1,0,12,2015-02-03,1982-11-11,2,12,8,-1,TRUE,TRUE,TRUE,0,1,1,2295
2015Q2,臺北市中正區愛國東路61~90號,25.0332996,121.5200381,273.9559235358578,45e3,2,164.26,0,0,1,0,12,2015-03-17,1987-11-11,5,12,10,1,TRUE,TRUE,FALSE,4,2,2,2296
2015Q2,臺北市大同區延平北路二段144巷1~30號,25.057585,121.511315,167.70082173402648,4e4,0,238.52,0,0,1,0,3,2015-03-16,1994-12-15,1,10,1,2,FALSE,TRUE,FALSE,0,0,0,2297
2015Q2,臺北市大安區忠孝東路三段10巷1~30號,25.041568,121.534296,275.63395810363835,65e3,2,235.82,0,0,1,0,2,2015-03-06,1989-05-24,6,9,6,1,TRUE,TRUE,TRUE,4,2,2,2298
2015Q2,臺北市大安區信義路三段151~180號,25.0336459,121.5422289,587.6207887176809,22500,1,38.29,0,0,1,0,2,2015-03-10,2008-09-03,5,14,10,1,TRUE,TRUE,TRUE,1,1,1,2299
2015Q2,臺北市大安區仁愛路四段222巷1~30號,25.0382984,121.5440218,801.7960230917255,25e3,1,31.18,0,0,1,0,2,2015-03-09,2005-02-02,2,9,6,-1,TRUE,TRUE,TRUE,1,1,1,2300
2015Q2,臺北市大安區安和路一段102巷1~30號,25.0343708,121.5520891,239.2802450229709,5e4,3,208.96,0,0,1,1,2,2015-02-26,1990-05-14,3,6,6,1,TRUE,TRUE,TRUE,3,2,3,2301
2015Q2,臺北市大安區和平東路一段119巷1~30號,25.026836,121.530509,321.6123499142367,6e4,2,186.56,0,0,1,1,2,2015-03-02,2003-09-19,3,7,6,1,TRUE,TRUE,TRUE,3,2,2,2302
2015Q2,臺北市大安區仁愛路三段31~60號,25.0385567,121.5357181,683.5616091546622,27e4,3,394.99,47,1,0,1,2,2014-10-10,NA,218,NA,10,-1,TRUE,TRUE,TRUE,3,2,3,2303
2015Q2,臺北市大安區和平東路二段96巷15弄31~60號,25.0235815,121.5416021,445.48390689386355,4e4,1,89.78999999999998,0,0,1,0,2,2015-03-11,2011-03-21,2,7,6,1,TRUE,TRUE,TRUE,1,1,1,2304
2015Q2,臺北市大安區和平東路一段151~180號,25.026505,121.531087,466.0646664724731,16e3,1,34.33,0,0,1,0,2,2015-03-03,1984-03-20,3,12,1,2,TRUE,TRUE,TRUE,1,0,1,2305
2015Q2,臺北市大安區永康街91~120號,25.0285449,121.529695,356.1253561253561,2e4,1,56.16,0,0,1,0,2,2015-03-03,NA,3,4,5,1,TRUE,FALSE,FALSE,0,1,1,2306
2015Q2,臺北市大安區復興南路二段1~30號,25.0266083,121.5438961,433.1087584215592,18e3,1,41.56,0,0,1,0,2,2015-03-04,1995-09-07,3,11,10,2,TRUE,TRUE,TRUE,1,1,1,2307
2015Q2,臺北市大安區新生南路一段161巷31~60號,25.0346635,121.5363889,310.80371213447734,71e3,2,228.44,0,0,1,0,2,2015-03-19,NA,2,7,6,1,TRUE,TRUE,TRUE,4,2,2,2308
2015Q2,臺北市內湖區新明路298巷1~30號,25.056264,121.5819587,223.53108146466082,63e3,0,281.84,2309.8,1,1,3,5,2015-03-04,2010-04-30,8,14,10,-1,FALSE,TRUE,TRUE,0,0,0,2309
2015Q2,臺北市大安區和平東路三段61~90號,25.0209763,121.5528956,400.2183008913953,11e4,0,274.85,0,0,1,0,2,2015-03-16,2004-02-19,1,19,1,-1,FALSE,TRUE,FALSE,0,0,0,2310
2015Q2,臺北市南港區重陽路125巷36弄1~30號,25.0577672,121.5975908,247.77006937561944,2e4,1,80.72,0,0,1,1,4,2014-07-24,2007-10-08,4,8,6,1,TRUE,TRUE,TRUE,1,1,1,2311
2015Q2,臺北市南港區玉成街61~90號,25.0471891,121.5815907,379.46300235727017,66e3,2,173.93,0,0,1,0,4,2015-03-10,2004-12-16,9,17,10,1,TRUE,TRUE,TRUE,3,2,2,2312
2015Q2,臺北市信義區忠孝東路五段361~390號,25.0410231,121.5745955,381.6131830008672,22e3,1,57.65000000000001,0,0,1,0,10,2015-03-10,2005-05-31,2,11,10,-1,TRUE,TRUE,TRUE,1,1,1,2313
2015Q2,臺北市信義區松德路151~180號,25.036644,121.574876,398.702886608899,75e3,5,188.11,0,0,1,0,10,2015-03-11,1993-05-24,4,30,1,2,TRUE,TRUE,TRUE,6,1,5,2314
2015Q2,臺北市萬華區長泰街308巷1~30號,25.021071,121.492909,189.01606636564108,18e3,0,95.23,0,0,1,0,8,2015-03-18,NA,1,4,5,3,FALSE,FALSE,FALSE,0,0,0,2315
2015Q2,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,577.4338838203025,5e4,1,86.59,0,0,1,0,3,2015-03-19,2009-07-24,8,18,10,1,TRUE,TRUE,TRUE,2,1,1,2316
2015Q2,臺北市士林區忠誠路二段10巷31~60號,25.1090895,121.5286269,313.4663447282586,74e3,3,236.07,0,0,1,0,6,2015-03-15,1992-03-31,4,7,6,1,TRUE,TRUE,TRUE,5,1,3,2317
2015Q2,臺北市北投區榮華一路1~30號,25.1123577,121.5240339,490.9180166912126,6e4,2,122.22,0,0,1,0,1,2015-03-16,1988-07-26,5,8,6,1,TRUE,TRUE,TRUE,3,1,2,2318
2015Q2,臺北市士林區忠誠路二段241~270號,25.1178991,121.5348866,577.445652173913,68e3,2,117.76,0,0,1,0,6,2015-03-11,1989-05-24,8,12,10,1,TRUE,FALSE,TRUE,3,2,2,2319
2015Q2,臺北市士林區天玉街38巷1~30號,25.1203179,121.52905,538.6770092652446,75e3,2,139.23,29.29,0,0,0,6,2015-02-13,1985-01-26,5,7,6,1,TRUE,FALSE,TRUE,3,2,2,2320
2015Q2,臺北市士林區忠誠路一段31~60號,25.104162,121.527193,596.5061780997017,7e4,2,117.35,25.75,0,0,0,6,2014-03-16,1985-01-18,5,7,6,1,TRUE,TRUE,FALSE,3,2,2,2321
2015Q2,臺北市北投區裕民二路31~60號,25.1157247,121.5171391,373.5524841240194,5e4,2,133.85000000000002,16.74,0,0,0,1,2015-01-12,2006-06-30,3,15,10,1,TRUE,TRUE,TRUE,3,2,2,2322
2015Q2,臺北市內湖區洲子街61~90號,25.0796946,121.5729014,347.2892147404978,9e4,0,259.15,0,0,1,0,5,2015-03-18,2004-06-01,2,10,2,3,FALSE,TRUE,FALSE,0,0,0,2323
2015Q2,臺北市內湖區行善路181~210號,25.0606576,121.582803,368.9215778131734,189e4,0,5123.04,0,0,2,0,5,2015-02-26,2005-02-18,-1,5,2,-1,FALSE,FALSE,FALSE,0,0,0,2324
2015Q2,臺北市中山區興安街31~60號,25.0561724,121.5385896,771.0194590625383,63e3,0,81.71,29,1,1,0,11,2015-02-24,NA,1,4,5,1,FALSE,FALSE,FALSE,1,0,0,2325
2015Q2,臺北市中山區南京東路二段151~180號,25.0522347,121.535662,356.44828822369595,79545,0,223.16000000000003,0,0,1,0,11,2015-03-18,1980-05-03,6,12,1,4,FALSE,TRUE,FALSE,0,0,0,2326
2015Q2,臺北市內湖區瑞光路358巷31~60號,25.0762649,121.5713249,351.38022151009164,125e3,0,355.74,0,0,1,0,5,2015-03-18,2000-02-01,6,7,2,3,TRUE,TRUE,FALSE,4,0,0,2327
2015Q2,臺北市中山區中山北路一段83巷31~60號,25.0500556,121.5243798,629.4256490952007,4e4,1,63.55,0,0,1,0,11,2015-03-14,2008-03-14,1,15,10,1,TRUE,TRUE,TRUE,1,1,1,2328
2015Q2,臺北市中山區明水路672巷1~30號,25.0837654,121.5508912,328.3194624723219,43e3,2,130.97,0,0,1,0,11,2015-03-03,2005-12-01,6,7,6,2,TRUE,TRUE,TRUE,2,2,2,2329
2015Q2,臺北市中山區樂群三路271~300號,25.082953,121.5588705,459.7671071568755,70280,2,152.86,0,0,1,0,11,2015-03-19,2009-11-26,7,10,6,2,TRUE,TRUE,TRUE,3,2,2,2330
2015Q2,臺北市中山區中山北路二段77巷1~30號,25.0576603,121.5230347,551.4514618666112,53e3,1,96.11,0,0,1,0,11,2015-03-04,2009-10-27,1,12,10,1,TRUE,TRUE,TRUE,2,1,1,2331
2015Q2,臺北市中山區臺北市中山區林森北路331~360號,25.0572909,121.5253788,579.259677875106,102500,2,176.95,15.32,0,0,0,11,2015-03-14,2013-11-01,211,24,10,1,TRUE,TRUE,FALSE,3,2,2,2332
2015Q2,臺北市中山區林森北路451~480號,25.0605292,121.5257605,488.01188202843196,23e3,1,47.13,4.56,0,0,0,11,2015-03-19,2009-11-06,1,14,10,-1,TRUE,TRUE,TRUE,1,1,1,2333
2015Q2,臺北市內湖區內湖區新湖一路91~120號,25.059658,121.57747,381.92338387869114,153136,0,400.96,0,0,1,0,5,2015-03-10,2012-06-26,7,7,2,-1,FALSE,TRUE,FALSE,0,0,0,2334
2015Q2,臺北市中山區新生北路三段56巷1~30號,25.0654686,121.5273555,435.097897026831,6e4,2,137.9,0,0,1,0,11,2015-03-01,2009-10-21,6,13,10,1,TRUE,TRUE,TRUE,3,2,2,2335
2015Q2,臺北市內湖區瑞光路571~600號,25.0799077,121.5680042,443.0981422103347,55e4,0,1241.26,0,0,2,0,5,2015-03-20,2011-09-09,1,17,2,-1,FALSE,TRUE,FALSE,0,0,0,2336
2015Q2,臺北市中山區林森北路571~600號,25.0649087,121.5256777,582.6237182345074,52273,1,89.72,0,0,1,0,11,2015-03-05,2011-07-26,8,13,10,1,TRUE,TRUE,TRUE,1,1,1,2337
2015Q2,臺北市中山區新生北路二段31~60號,25.0542013,121.5278274,344.31582071831406,58e3,2,168.45,0,0,1,0,11,2015-03-04,2009-09-16,4,19,10,1,TRUE,TRUE,TRUE,4,2,2,2338
2015Q2,臺北市中山區長安東路一段52巷1~30號,25.0468527,121.5299559,305.6368161376239,7e4,2,229.03,0,0,1,0,11,2015-03-09,2011-03-22,5,12,10,1,TRUE,FALSE,TRUE,3,2,2,2339
2015Q2,臺北市中山區林森北路301~330號,25.055793,121.525628,507.0273794002607,38889,1,76.7,0,0,1,0,11,2015-02-22,2010-04-09,8,15,10,1,TRUE,TRUE,TRUE,1,1,1,2340
2015Q2,臺北市士林區文林北路94巷31~60號,25.1044106,121.5184945,310.86451815999686,79e3,2,254.13,0,0,1,0,1,2015-02-26,2010-11-15,11,13,10,1,TRUE,TRUE,TRUE,3,2,2,2341
2015Q2,臺北市北投區行義路130巷1~30號,25.129501,121.529914,227.97660013764627,53e3,3,232.48,0,0,1,1,1,2015-02-24,1994-02-25,1,5,5,1,TRUE,TRUE,TRUE,4,2,3,2342
2015Q2,臺北市大同區重慶北路一段83巷31~60號,25.052879,121.515109,173.90584240818185,42e3,1,241.51,0,0,1,0,3,2014-03-04,1994-02-05,2,6,1,2,TRUE,FALSE,TRUE,2,1,1,2343
2015Q2,臺北市萬華區康定路31~60號,25.0439009,121.5028444,231.30300693909018,39e3,0,168.61,0,0,1,1,8,2015-03-09,2011-04-22,8,15,1,1,FALSE,TRUE,FALSE,0,0,0,2344
